group,Time_min,AvgActivity
004_N2_YS_OAP,4935,6.7
004_N2_YS_OAP,4950,3.9
004_N2_YS_OAP,4965,6.7
004_N2_YS_OAP,4980,8.8
004_N2_YS_OAP,4995,5.3
004_N2_YS_OAP,5010,5.3
004_N2_YS_OAP,5025,6.4
004_N2_YS_OAP,5040,4.2
004_N2_YS_OAP,5055,4.9
004_N2_YS_OAP,5070,3.2
004_N2_YS_OAP,5085,4.6
004_N2_YS_OAP,5100,8.1
004_N2_YS_OAP,5115,6.4
004_N2_YS_OAP,5130,2.5
004_N2_YS_OAP,5145,3.9
004_N2_YS_OAP,5160,6
004_N2_YS_OAP,5175,3.9
004_N2_YS_OAP,5190,3.5
004_N2_YS_OAP,5205,4.2
004_N2_YS_OAP,5220,2.8
004_N2_YS_OAP,5235,7.4
004_N2_YS_OAP,5250,3.2
004_N2_YS_OAP,5265,1.1
004_N2_YS_OAP,5280,3.9
004_N2_YS_OAP,5295,6.7
004_N2_YS_OAP,5310,3.5
004_N2_YS_OAP,5325,6.4
004_N2_YS_OAP,5340,4.9
004_N2_YS_OAP,5355,3.9
005_N2_NT_KID,195,9.2
005_N2_NT_KID,210,7.1
005_N2_NT_KID,225,9.9
005_N2_NT_KID,240,8.1
005_N2_NT_KID,255,6
005_N2_NT_KID,270,5.3
005_N2_NT_KID,285,9.9
005_N2_NT_KID,300,9.5
005_N2_NT_KID,315,4.6
005_N2_NT_KID,330,9.2
005_N2_NT_KID,345,9.5
005_N2_NT_KID,360,9.5
005_N2_NT_KID,375,7.1
005_N2_NT_KID,390,9.9
005_N2_NT_KID,405,6.7
005_N2_NT_KID,420,8.8
005_N2_NT_KID,435,12.4
005_N2_NT_KID,450,13.1
005_N2_NT_KID,465,12.7
005_N2_NT_KID,480,11.7
005_N2_NT_KID,495,8.8
005_N2_NT_KID,510,11.3
005_N2_NT_KID,525,12.7
005_N2_NT_KID,540,13.8
005_N2_NT_KID,555,9.5
005_N2_NT_KID,570,7.1
005_N2_NT_KID,585,5.3
005_N2_NT_KID,600,6
005_N2_NT_KID,615,4.6
005_N2_NT_KID,630,6.7
005_N2_NT_KID,645,8.1
005_N2_NT_KID,660,6.7
005_N2_NT_KID,675,8.1
005_N2_NT_KID,690,7.1
005_N2_NT_KID,705,4.9
005_N2_NT_KID,720,7.4
005_N2_NT_KID,735,8.5
005_N2_NT_KID,750,7.4
005_N2_NT_KID,765,6
005_N2_NT_KID,780,4.9
005_N2_NT_KID,795,8.5
005_N2_NT_KID,810,6.7
005_N2_NT_KID,825,4.9
005_N2_NT_KID,840,9.9
005_N2_NT_KID,855,5.7
005_N2_NT_KID,870,7.1
005_N2_NT_KID,885,6.4
005_N2_NT_KID,900,5.7
005_N2_NT_KID,915,7.8
005_N2_NT_KID,930,7.8
005_N2_NT_KID,945,10.6
005_N2_NT_KID,960,9.5
005_N2_NT_KID,975,10.6
005_N2_NT_KID,990,9.2
005_N2_NT_KID,1005,6.7
005_N2_NT_KID,1020,10.3
005_N2_NT_KID,1035,7.8
005_N2_NT_KID,1050,11.3
005_N2_NT_KID,1065,5.7
005_N2_NT_KID,1080,12.4
005_N2_NT_KID,1095,11.3
005_N2_NT_KID,1110,11.7
005_N2_NT_KID,1125,8.5
005_N2_NT_KID,1140,8.1
005_N2_NT_KID,1155,9.5
005_N2_NT_KID,1170,10.6
005_N2_NT_KID,1185,9.9
005_N2_NT_KID,1200,8.8
005_N2_NT_KID,1215,9.5
005_N2_NT_KID,1230,6.4
005_N2_NT_KID,1245,6.7
005_N2_NT_KID,1260,4.6
005_N2_NT_KID,1275,8.1
005_N2_NT_KID,1290,9.2
005_N2_NT_KID,1305,11
005_N2_NT_KID,1320,6.7
005_N2_NT_KID,1335,9.2
005_N2_NT_KID,1350,9.5
005_N2_NT_KID,1365,10.6
005_N2_NT_KID,1380,9.5
005_N2_NT_KID,1395,7.1
005_N2_NT_KID,1410,10.3
005_N2_NT_KID,1425,9.5
005_N2_NT_KID,1440,7.8
005_N2_NT_KID,1455,11.7
005_N2_NT_KID,1470,11
005_N2_NT_KID,1485,8.1
005_N2_NT_KID,1500,8.5
005_N2_NT_KID,1515,9.2
005_N2_NT_KID,1530,11
005_N2_NT_KID,1545,11
005_N2_NT_KID,1560,8.5
005_N2_NT_KID,1575,8.1
005_N2_NT_KID,1590,12
005_N2_NT_KID,1605,13.1
005_N2_NT_KID,1620,9.9
005_N2_NT_KID,1635,13.8
005_N2_NT_KID,1650,8.1
005_N2_NT_KID,1665,8.1
005_N2_NT_KID,1680,6.7
005_N2_NT_KID,1695,12.7
005_N2_NT_KID,1710,7.8
005_N2_NT_KID,1725,13.8
005_N2_NT_KID,1740,11.3
005_N2_NT_KID,1755,9.2
005_N2_NT_KID,1770,8.1
005_N2_NT_KID,1785,13.1
005_N2_NT_KID,1800,11.3
005_N2_NT_KID,1815,12
005_N2_NT_KID,1830,10.6
005_N2_NT_KID,1845,13.4
005_N2_NT_KID,1860,12.7
005_N2_NT_KID,1875,8.1
005_N2_NT_KID,1890,14.1
005_N2_NT_KID,1905,12.7
005_N2_NT_KID,1920,12.4
005_N2_NT_KID,1935,13.1
005_N2_NT_KID,1950,20.2
005_N2_NT_KID,1965,10.6
005_N2_NT_KID,1980,11.7
005_N2_NT_KID,1995,12.4
005_N2_NT_KID,2010,8.1
005_N2_NT_KID,2025,12
005_N2_NT_KID,2040,13.4
005_N2_NT_KID,2055,11.7
005_N2_NT_KID,2070,9.9
005_N2_NT_KID,2085,15.6
005_N2_NT_KID,2100,11.3
005_N2_NT_KID,2115,8.8
005_N2_NT_KID,2130,11
005_N2_NT_KID,2145,15.2
005_N2_NT_KID,2160,12
005_N2_NT_KID,2175,12.7
005_N2_NT_KID,2190,15.2
005_N2_NT_KID,2205,10.6
005_N2_NT_KID,2220,17
005_N2_NT_KID,2235,12
005_N2_NT_KID,2250,16.3
005_N2_NT_KID,2265,16.3
005_N2_NT_KID,2280,17
005_N2_NT_KID,2295,12.7
005_N2_NT_KID,2310,16.6
005_N2_NT_KID,2325,12.7
005_N2_NT_KID,2340,13.4
005_N2_NT_KID,2355,20.5
005_N2_NT_KID,2370,11
005_N2_NT_KID,2385,17.3
005_N2_NT_KID,2400,20.9
005_N2_NT_KID,2415,14.5
005_N2_NT_KID,2430,9.2
005_N2_NT_KID,2445,11.7
005_N2_NT_KID,2460,14.8
005_N2_NT_KID,2475,18
005_N2_NT_KID,2490,14.1
005_N2_NT_KID,2505,14.8
005_N2_NT_KID,2520,16.3
005_N2_NT_KID,2535,11.7
005_N2_NT_KID,2550,12
005_N2_NT_KID,2565,15.2
005_N2_NT_KID,2580,16.6
005_N2_NT_KID,2595,13.8
005_N2_NT_KID,2610,18.7
005_N2_NT_KID,2625,19.4
005_N2_NT_KID,2640,14.5
005_N2_NT_KID,2655,14.5
005_N2_NT_KID,2670,12
005_N2_NT_KID,2685,17
005_N2_NT_KID,2700,11
005_N2_NT_KID,2715,14.8
005_N2_NT_KID,2730,13.4
005_N2_NT_KID,2745,16.3
005_N2_NT_KID,2760,13.8
005_N2_NT_KID,2775,17.7
005_N2_NT_KID,2790,20.2
005_N2_NT_KID,2805,16.3
005_N2_NT_KID,2820,17
005_N2_NT_KID,2835,12.7
005_N2_NT_KID,2850,10.6
005_N2_NT_KID,2865,11
005_N2_NT_KID,2880,11.7
005_N2_NT_KID,2895,18
005_N2_NT_KID,2910,10.3
005_N2_NT_KID,2925,11
005_N2_NT_KID,2940,12.7
005_N2_NT_KID,2955,14.1
005_N2_NT_KID,2970,17.3
005_N2_NT_KID,2985,13.1
005_N2_NT_KID,3000,8.5
005_N2_NT_KID,3015,12.4
005_N2_NT_KID,3030,13.4
005_N2_NT_KID,3045,15.6
005_N2_NT_KID,3060,11.7
005_N2_NT_KID,3075,11
005_N2_NT_KID,3090,16.3
005_N2_NT_KID,3105,15.6
005_N2_NT_KID,3120,10.6
005_N2_NT_KID,3135,15.9
005_N2_NT_KID,3150,12.7
005_N2_NT_KID,3165,15.9
005_N2_NT_KID,3180,15.2
005_N2_NT_KID,3195,8.1
005_N2_NT_KID,3210,9.5
005_N2_NT_KID,3225,9.9
005_N2_NT_KID,3240,13.1
005_N2_NT_KID,3255,13.1
005_N2_NT_KID,3270,12.4
005_N2_NT_KID,3285,9.2
005_N2_NT_KID,3300,11.3
005_N2_NT_KID,3315,12
005_N2_NT_KID,3330,14.1
005_N2_NT_KID,3345,12.4
005_N2_NT_KID,3360,10.6
005_N2_NT_KID,3375,9.9
005_N2_NT_KID,3390,12
005_N2_NT_KID,3405,16.6
005_N2_NT_KID,3420,12.4
005_N2_NT_KID,3435,14.1
005_N2_NT_KID,3450,12
005_N2_NT_KID,3465,15.9
005_N2_NT_KID,3480,18.4
005_N2_NT_KID,3495,9.9
005_N2_NT_KID,3510,10.3
005_N2_NT_KID,3525,14.5
005_N2_NT_KID,3540,9.5
005_N2_NT_KID,3555,13.1
005_N2_NT_KID,3570,13.1
005_N2_NT_KID,3585,14.1
005_N2_NT_KID,3600,8.8
005_N2_NT_KID,3615,12.7
005_N2_NT_KID,3630,13.4
005_N2_NT_KID,3645,12.7
005_N2_NT_KID,3660,18.4
005_N2_NT_KID,3675,16.3
005_N2_NT_KID,3690,15.6
005_N2_NT_KID,3705,18
005_N2_NT_KID,3720,14.1
005_N2_NT_KID,3735,15.6
005_N2_NT_KID,3750,12.7
005_N2_NT_KID,3765,12.7
005_N2_NT_KID,3780,16.6
005_N2_NT_KID,3795,11
005_N2_NT_KID,3810,9.2
005_N2_NT_KID,3825,12.4
005_N2_NT_KID,3840,14.5
005_N2_NT_KID,3855,15.2
005_N2_NT_KID,3870,8.1
005_N2_NT_KID,3885,12.7
005_N2_NT_KID,3900,9.2
005_N2_NT_KID,3915,10.6
005_N2_NT_KID,3930,12.4
005_N2_NT_KID,3945,9.9
005_N2_NT_KID,3960,11
005_N2_NT_KID,3975,10.3
005_N2_NT_KID,3990,10.3
005_N2_NT_KID,4005,11.3
005_N2_NT_KID,4020,9.9
005_N2_NT_KID,4035,12.4
005_N2_NT_KID,4050,14.8
005_N2_NT_KID,4065,8.5
005_N2_NT_KID,4080,10.3
005_N2_NT_KID,4095,12
005_N2_NT_KID,4110,17.3
005_N2_NT_KID,4125,12.7
005_N2_NT_KID,4140,13.4
005_N2_NT_KID,4155,6
005_N2_NT_KID,4170,9.5
005_N2_NT_KID,4185,10.6
005_N2_NT_KID,4200,11.7
005_N2_NT_KID,4215,12.4
005_N2_NT_KID,4230,11.7
005_N2_NT_KID,4245,8.8
005_N2_NT_KID,4260,8.8
005_N2_NT_KID,4275,10.6
005_N2_NT_KID,4290,8.5
005_N2_NT_KID,4305,12.4
005_N2_NT_KID,4320,8.8
005_N2_NT_KID,4335,13.4
005_N2_NT_KID,4350,13.8
005_N2_NT_KID,4365,10.6
005_N2_NT_KID,4380,10.6
005_N2_NT_KID,4395,7.8
005_N2_NT_KID,4410,8.8
005_N2_NT_KID,4425,11
005_N2_NT_KID,4440,11
005_N2_NT_KID,4455,13.8
005_N2_NT_KID,4470,12.7
005_N2_NT_KID,4485,11
005_N2_NT_KID,4500,10.3
005_N2_NT_KID,4515,10.6
005_N2_NT_KID,4530,13.1
005_N2_NT_KID,4545,13.8
005_N2_NT_KID,4560,7.1
005_N2_NT_KID,4575,10.3
005_N2_NT_KID,4590,9.9
005_N2_NT_KID,4605,10.3
005_N2_NT_KID,4620,13.8
005_N2_NT_KID,4635,11.3
005_N2_NT_KID,4650,9.9
005_N2_NT_KID,4665,9.5
005_N2_NT_KID,4680,8.8
005_N2_NT_KID,4695,8.8
005_N2_NT_KID,4710,6.7
005_N2_NT_KID,4725,9.5
005_N2_NT_KID,4740,11.7
005_N2_NT_KID,4755,10.6
005_N2_NT_KID,4770,8.1
005_N2_NT_KID,4785,7.1
005_N2_NT_KID,4800,7.8
005_N2_NT_KID,4815,7.4
005_N2_NT_KID,4830,10.3
005_N2_NT_KID,4845,6.7
005_N2_NT_KID,4860,6
005_N2_NT_KID,4875,8.1
005_N2_NT_KID,4890,12.4
005_N2_NT_KID,4905,9.5
005_N2_NT_KID,4920,7.4
005_N2_NT_KID,4935,10.3
005_N2_NT_KID,4950,12.7
005_N2_NT_KID,4965,10.6
005_N2_NT_KID,4980,13.8
005_N2_NT_KID,4995,8.5
005_N2_NT_KID,5010,12.4
005_N2_NT_KID,5025,13.4
005_N2_NT_KID,5040,13.1
005_N2_NT_KID,5055,14.8
005_N2_NT_KID,5070,12.7
005_N2_NT_KID,5085,14.1
005_N2_NT_KID,5100,11.7
005_N2_NT_KID,5115,9.2
005_N2_NT_KID,5130,12.4
005_N2_NT_KID,5145,10.6
005_N2_NT_KID,5160,12
005_N2_NT_KID,5175,10.6
005_N2_NT_KID,5190,12
005_N2_NT_KID,5205,9.9
005_N2_NT_KID,5220,12.4
005_N2_NT_KID,5235,10.3
005_N2_NT_KID,5250,13.4
005_N2_NT_KID,5265,8.5
005_N2_NT_KID,5280,9.5
005_N2_NT_KID,5295,11.3
005_N2_NT_KID,5310,9.9
005_N2_NT_KID,5325,10.3
005_N2_NT_KID,5340,11
005_N2_NT_KID,5355,8.1
006_N2_ETOH_KID,195,9.3
006_N2_ETOH_KID,210,9.8
006_N2_ETOH_KID,225,8.5
006_N2_ETOH_KID,240,8.3
006_N2_ETOH_KID,255,9
006_N2_ETOH_KID,270,9
006_N2_ETOH_KID,285,7.3
006_N2_ETOH_KID,300,7.3
006_N2_ETOH_KID,315,7.8
006_N2_ETOH_KID,330,7.5
006_N2_ETOH_KID,345,7.5
006_N2_ETOH_KID,360,7
006_N2_ETOH_KID,375,8.8
006_N2_ETOH_KID,390,7.3
006_N2_ETOH_KID,405,6.8
006_N2_ETOH_KID,420,8.5
006_N2_ETOH_KID,435,8.3
006_N2_ETOH_KID,450,7.3
006_N2_ETOH_KID,465,7.5
006_N2_ETOH_KID,480,8.5
006_N2_ETOH_KID,495,8.8
006_N2_ETOH_KID,510,7.8
006_N2_ETOH_KID,525,7.8
006_N2_ETOH_KID,540,6.8
006_N2_ETOH_KID,555,6.5
006_N2_ETOH_KID,570,6
006_N2_ETOH_KID,585,6.3
006_N2_ETOH_KID,600,6
006_N2_ETOH_KID,615,8.8
006_N2_ETOH_KID,630,8.3
006_N2_ETOH_KID,645,7.8
006_N2_ETOH_KID,660,6.8
006_N2_ETOH_KID,675,6
006_N2_ETOH_KID,690,7.3
006_N2_ETOH_KID,705,7.5
006_N2_ETOH_KID,720,8.3
006_N2_ETOH_KID,735,7.3
006_N2_ETOH_KID,750,7.5
006_N2_ETOH_KID,765,8
006_N2_ETOH_KID,780,7
006_N2_ETOH_KID,795,6
006_N2_ETOH_KID,810,7.3
006_N2_ETOH_KID,825,8.3
006_N2_ETOH_KID,840,7
006_N2_ETOH_KID,855,6.3
006_N2_ETOH_KID,870,7.8
006_N2_ETOH_KID,885,8
006_N2_ETOH_KID,900,8
006_N2_ETOH_KID,915,8.8
006_N2_ETOH_KID,930,7.3
006_N2_ETOH_KID,945,8.8
006_N2_ETOH_KID,960,9.3
006_N2_ETOH_KID,975,8.8
006_N2_ETOH_KID,990,7.8
006_N2_ETOH_KID,1005,7.8
006_N2_ETOH_KID,1020,7
006_N2_ETOH_KID,1035,7
006_N2_ETOH_KID,1050,6
006_N2_ETOH_KID,1065,6.8
006_N2_ETOH_KID,1080,6.3
006_N2_ETOH_KID,1095,5.8
006_N2_ETOH_KID,1110,5.8
006_N2_ETOH_KID,1125,7
006_N2_ETOH_KID,1140,6.3
006_N2_ETOH_KID,1155,6
006_N2_ETOH_KID,1170,3.3
006_N2_ETOH_KID,1185,4.3
006_N2_ETOH_KID,1200,4.5
006_N2_ETOH_KID,1215,5.5
006_N2_ETOH_KID,1230,5
006_N2_ETOH_KID,1245,5.3
006_N2_ETOH_KID,1260,5
006_N2_ETOH_KID,1275,5.8
006_N2_ETOH_KID,1290,5.5
006_N2_ETOH_KID,1305,5
006_N2_ETOH_KID,1320,5.5
006_N2_ETOH_KID,1335,7
006_N2_ETOH_KID,1350,7
006_N2_ETOH_KID,1365,5.5
006_N2_ETOH_KID,1380,5
006_N2_ETOH_KID,1395,5
006_N2_ETOH_KID,1410,5.3
006_N2_ETOH_KID,1425,5.3
006_N2_ETOH_KID,1440,8.3
006_N2_ETOH_KID,1455,6.8
006_N2_ETOH_KID,1470,5.5
006_N2_ETOH_KID,1485,6
006_N2_ETOH_KID,1500,5.8
006_N2_ETOH_KID,1515,7
006_N2_ETOH_KID,1530,6.5
006_N2_ETOH_KID,1545,5.5
006_N2_ETOH_KID,1560,5.8
006_N2_ETOH_KID,1575,4.8
006_N2_ETOH_KID,1590,6.3
006_N2_ETOH_KID,1605,5
006_N2_ETOH_KID,1620,5.3
006_N2_ETOH_KID,1635,4
006_N2_ETOH_KID,1650,4
006_N2_ETOH_KID,1665,5.3
006_N2_ETOH_KID,1680,5.3
006_N2_ETOH_KID,1695,2.8
006_N2_ETOH_KID,1710,4
006_N2_ETOH_KID,1725,4
006_N2_ETOH_KID,1740,4.8
006_N2_ETOH_KID,1755,3.8
006_N2_ETOH_KID,1770,5.3
006_N2_ETOH_KID,1785,3.5
006_N2_ETOH_KID,1800,6.3
006_N2_ETOH_KID,1815,4.5
006_N2_ETOH_KID,1830,4.8
006_N2_ETOH_KID,1845,3.8
006_N2_ETOH_KID,1860,4.5
006_N2_ETOH_KID,1875,4.8
006_N2_ETOH_KID,1890,6
006_N2_ETOH_KID,1905,4.3
006_N2_ETOH_KID,1920,4.8
006_N2_ETOH_KID,1935,5.3
006_N2_ETOH_KID,1950,6
006_N2_ETOH_KID,1965,6.8
006_N2_ETOH_KID,1980,6.8
006_N2_ETOH_KID,1995,5.3
006_N2_ETOH_KID,2010,6
006_N2_ETOH_KID,2025,6.3
006_N2_ETOH_KID,2040,6
006_N2_ETOH_KID,2055,5.8
006_N2_ETOH_KID,2070,5.8
006_N2_ETOH_KID,2085,6.8
006_N2_ETOH_KID,2100,7.3
006_N2_ETOH_KID,2115,5
006_N2_ETOH_KID,2130,5.5
006_N2_ETOH_KID,2145,6
006_N2_ETOH_KID,2160,6.3
006_N2_ETOH_KID,2175,5.8
006_N2_ETOH_KID,2190,6.3
006_N2_ETOH_KID,2205,5
006_N2_ETOH_KID,2220,5.8
006_N2_ETOH_KID,2235,5.5
006_N2_ETOH_KID,2250,5.3
006_N2_ETOH_KID,2265,6.5
006_N2_ETOH_KID,2280,6.3
006_N2_ETOH_KID,2295,5.5
006_N2_ETOH_KID,2310,4
006_N2_ETOH_KID,2325,5.5
006_N2_ETOH_KID,2340,5.3
006_N2_ETOH_KID,2355,5.8
006_N2_ETOH_KID,2370,5.3
006_N2_ETOH_KID,2385,5.5
006_N2_ETOH_KID,2400,5.8
006_N2_ETOH_KID,2415,5
006_N2_ETOH_KID,2430,4.8
006_N2_ETOH_KID,2445,4.3
006_N2_ETOH_KID,2460,6.8
006_N2_ETOH_KID,2475,6.3
006_N2_ETOH_KID,2490,6
006_N2_ETOH_KID,2505,4.8
006_N2_ETOH_KID,2520,4.8
006_N2_ETOH_KID,2535,5.8
006_N2_ETOH_KID,2550,4.3
006_N2_ETOH_KID,2565,5.8
006_N2_ETOH_KID,2580,5.3
006_N2_ETOH_KID,2595,5.5
006_N2_ETOH_KID,2610,5
006_N2_ETOH_KID,2625,5.5
006_N2_ETOH_KID,2640,4
006_N2_ETOH_KID,2655,3.5
006_N2_ETOH_KID,2670,3.5
006_N2_ETOH_KID,2685,4.8
006_N2_ETOH_KID,2700,4
006_N2_ETOH_KID,2715,5.5
006_N2_ETOH_KID,2730,4
006_N2_ETOH_KID,2745,6.5
006_N2_ETOH_KID,2760,5.3
006_N2_ETOH_KID,2775,5.8
006_N2_ETOH_KID,2790,7
006_N2_ETOH_KID,2805,5
006_N2_ETOH_KID,2820,5.3
006_N2_ETOH_KID,2835,6
006_N2_ETOH_KID,2850,6
006_N2_ETOH_KID,2865,6.3
006_N2_ETOH_KID,2880,6
006_N2_ETOH_KID,2895,7
006_N2_ETOH_KID,2910,5
006_N2_ETOH_KID,2925,5
006_N2_ETOH_KID,2940,5
006_N2_ETOH_KID,2955,6.5
006_N2_ETOH_KID,2970,6.8
006_N2_ETOH_KID,2985,5.5
006_N2_ETOH_KID,3000,6.5
006_N2_ETOH_KID,3015,6
006_N2_ETOH_KID,3030,5
006_N2_ETOH_KID,3045,6.8
006_N2_ETOH_KID,3060,5.8
006_N2_ETOH_KID,3075,6.3
006_N2_ETOH_KID,3090,5.5
006_N2_ETOH_KID,3105,4.5
006_N2_ETOH_KID,3120,8.3
006_N2_ETOH_KID,3135,6.5
006_N2_ETOH_KID,3150,5.3
006_N2_ETOH_KID,3165,5.5
006_N2_ETOH_KID,3180,6
006_N2_ETOH_KID,3195,7.8
006_N2_ETOH_KID,3210,8.3
006_N2_ETOH_KID,3225,5
006_N2_ETOH_KID,3240,5
006_N2_ETOH_KID,3255,6.3
006_N2_ETOH_KID,3270,7.8
006_N2_ETOH_KID,3285,5.5
006_N2_ETOH_KID,3300,6.5
006_N2_ETOH_KID,3315,6.5
006_N2_ETOH_KID,3330,7.3
006_N2_ETOH_KID,3345,7
006_N2_ETOH_KID,3360,6.3
006_N2_ETOH_KID,3375,6.5
006_N2_ETOH_KID,3390,7
006_N2_ETOH_KID,3405,8.3
006_N2_ETOH_KID,3420,6.5
006_N2_ETOH_KID,3435,7.3
006_N2_ETOH_KID,3450,8
006_N2_ETOH_KID,3465,5.5
006_N2_ETOH_KID,3480,7
006_N2_ETOH_KID,3495,6.8
006_N2_ETOH_KID,3510,6.3
006_N2_ETOH_KID,3525,7.8
006_N2_ETOH_KID,3540,7.5
006_N2_ETOH_KID,3555,7.8
006_N2_ETOH_KID,3570,8
006_N2_ETOH_KID,3585,8
006_N2_ETOH_KID,3600,9
006_N2_ETOH_KID,3615,7.8
006_N2_ETOH_KID,3630,8
006_N2_ETOH_KID,3645,7.8
006_N2_ETOH_KID,3660,8.5
006_N2_ETOH_KID,3675,7
006_N2_ETOH_KID,3690,7.5
006_N2_ETOH_KID,3705,7.3
006_N2_ETOH_KID,3720,7.5
006_N2_ETOH_KID,3735,7
006_N2_ETOH_KID,3750,8.5
006_N2_ETOH_KID,3765,10.5
006_N2_ETOH_KID,3780,8
006_N2_ETOH_KID,3795,9.5
006_N2_ETOH_KID,3810,8.8
006_N2_ETOH_KID,3825,7.3
006_N2_ETOH_KID,3840,8
006_N2_ETOH_KID,3855,8
006_N2_ETOH_KID,3870,7.8
006_N2_ETOH_KID,3885,6.3
006_N2_ETOH_KID,3900,6.3
006_N2_ETOH_KID,3915,6.3
006_N2_ETOH_KID,3930,8.3
006_N2_ETOH_KID,3945,6.3
006_N2_ETOH_KID,3960,7.5
006_N2_ETOH_KID,3975,8.3
006_N2_ETOH_KID,3990,6.8
006_N2_ETOH_KID,4005,8.8
006_N2_ETOH_KID,4020,7.5
006_N2_ETOH_KID,4035,7
006_N2_ETOH_KID,4050,7.5
006_N2_ETOH_KID,4065,6.3
006_N2_ETOH_KID,4080,7.8
006_N2_ETOH_KID,4095,9.3
006_N2_ETOH_KID,4110,10
006_N2_ETOH_KID,4125,8.3
006_N2_ETOH_KID,4140,9.8
006_N2_ETOH_KID,4155,7.8
006_N2_ETOH_KID,4170,8.5
006_N2_ETOH_KID,4185,8
006_N2_ETOH_KID,4200,9
006_N2_ETOH_KID,4215,8.3
006_N2_ETOH_KID,4230,7.3
006_N2_ETOH_KID,4245,10.3
006_N2_ETOH_KID,4260,8
006_N2_ETOH_KID,4275,7.5
006_N2_ETOH_KID,4290,8.5
006_N2_ETOH_KID,4305,8
006_N2_ETOH_KID,4320,9.5
006_N2_ETOH_KID,4335,8.5
006_N2_ETOH_KID,4350,7.8
006_N2_ETOH_KID,4365,6.5
006_N2_ETOH_KID,4380,9
006_N2_ETOH_KID,4395,7
006_N2_ETOH_KID,4410,8.8
006_N2_ETOH_KID,4425,7
006_N2_ETOH_KID,4440,6.8
006_N2_ETOH_KID,4455,6.8
006_N2_ETOH_KID,4470,6.5
006_N2_ETOH_KID,4485,5
006_N2_ETOH_KID,4500,5.3
006_N2_ETOH_KID,4515,5.8
006_N2_ETOH_KID,4530,6.5
006_N2_ETOH_KID,4545,7.8
006_N2_ETOH_KID,4560,4.8
006_N2_ETOH_KID,4575,8
006_N2_ETOH_KID,4590,6.8
006_N2_ETOH_KID,4605,7.5
006_N2_ETOH_KID,4620,7
006_N2_ETOH_KID,4635,6.3
006_N2_ETOH_KID,4650,7.8
006_N2_ETOH_KID,4665,8
006_N2_ETOH_KID,4680,8
006_N2_ETOH_KID,4695,7.3
006_N2_ETOH_KID,4710,6.8
006_N2_ETOH_KID,4725,7.5
006_N2_ETOH_KID,4740,8
006_N2_ETOH_KID,4755,7
006_N2_ETOH_KID,4770,8.3
006_N2_ETOH_KID,4785,7.8
006_N2_ETOH_KID,4800,7.5
006_N2_ETOH_KID,4815,7
006_N2_ETOH_KID,4830,8.3
006_N2_ETOH_KID,4845,8.5
006_N2_ETOH_KID,4860,7.3
006_N2_ETOH_KID,4875,7
006_N2_ETOH_KID,4890,6.8
006_N2_ETOH_KID,4905,7.5
006_N2_ETOH_KID,4920,5.3
006_N2_ETOH_KID,4935,7
006_N2_ETOH_KID,4950,6.5
006_N2_ETOH_KID,4965,6
006_N2_ETOH_KID,4980,6.8
006_N2_ETOH_KID,4995,7.5
006_N2_ETOH_KID,5010,7.3
006_N2_ETOH_KID,5025,8.8
006_N2_ETOH_KID,5040,8.8
006_N2_ETOH_KID,5055,7.8
006_N2_ETOH_KID,5070,8
006_N2_ETOH_KID,5085,7
006_N2_ETOH_KID,5100,6.5
006_N2_ETOH_KID,5115,7.5
006_N2_ETOH_KID,5130,6.8
006_N2_ETOH_KID,5145,7
006_N2_ETOH_KID,5160,7.5
006_N2_ETOH_KID,5175,7.3
006_N2_ETOH_KID,5190,7.5
006_N2_ETOH_KID,5205,8.8
006_N2_ETOH_KID,5220,5
006_N2_ETOH_KID,5235,6.8
006_N2_ETOH_KID,5250,7.3
006_N2_ETOH_KID,5265,7.5
006_N2_ETOH_KID,5280,7
006_N2_ETOH_KID,5295,6
006_N2_ETOH_KID,5310,7
006_N2_ETOH_KID,5325,7.8
006_N2_ETOH_KID,5340,8
006_N2_ETOH_KID,5355,7.8
007_N2_RV_KID,195,11.3
007_N2_RV_KID,210,13.3
007_N2_RV_KID,225,14.5
007_N2_RV_KID,240,12
007_N2_RV_KID,255,12.5
007_N2_RV_KID,270,13.5
007_N2_RV_KID,285,9.8
007_N2_RV_KID,300,9.3
007_N2_RV_KID,315,12
007_N2_RV_KID,330,12
007_N2_RV_KID,345,11.8
007_N2_RV_KID,360,13.8
007_N2_RV_KID,375,13.3
007_N2_RV_KID,390,10.8
007_N2_RV_KID,405,11.5
007_N2_RV_KID,420,14.3
007_N2_RV_KID,435,11.3
007_N2_RV_KID,450,11.3
007_N2_RV_KID,465,12.5
007_N2_RV_KID,480,9.3
007_N2_RV_KID,495,8.5
007_N2_RV_KID,510,7.3
007_N2_RV_KID,525,7.3
007_N2_RV_KID,540,11.5
007_N2_RV_KID,555,10.3
007_N2_RV_KID,570,11.5
007_N2_RV_KID,585,12.5
007_N2_RV_KID,600,13
007_N2_RV_KID,615,9.5
007_N2_RV_KID,630,12
007_N2_RV_KID,645,13.3
007_N2_RV_KID,660,14
007_N2_RV_KID,675,13
007_N2_RV_KID,690,13.3
007_N2_RV_KID,705,15
007_N2_RV_KID,720,13.3
007_N2_RV_KID,735,13.5
007_N2_RV_KID,750,13.3
007_N2_RV_KID,765,12.3
007_N2_RV_KID,780,10.3
007_N2_RV_KID,795,13.3
007_N2_RV_KID,810,10.3
007_N2_RV_KID,825,10
