group,Time_min,AvgActivity
006_N2_ETOH_KID,4845,40
006_N2_ETOH_KID,4860,26
006_N2_ETOH_KID,4875,40
006_N2_ETOH_KID,4890,37
006_N2_ETOH_KID,4905,33
006_N2_ETOH_KID,4920,38
006_N2_ETOH_KID,4935,35
006_N2_ETOH_KID,4950,33
006_N2_ETOH_KID,4965,26
006_N2_ETOH_KID,4980,33
006_N2_ETOH_KID,4995,37
006_N2_ETOH_KID,5010,39
006_N2_ETOH_KID,5025,34
006_N2_ETOH_KID,5040,31
006_N2_ETOH_KID,5055,29
006_N2_ETOH_KID,5070,30
006_N2_ETOH_KID,5085,30
006_N2_ETOH_KID,5100,30
006_N2_ETOH_KID,5115,31
006_N2_ETOH_KID,5130,36
006_N2_ETOH_KID,5145,38
006_N2_ETOH_KID,5160,42
006_N2_ETOH_KID,5175,39
006_N2_ETOH_KID,5190,48
006_N2_ETOH_KID,5205,47
006_N2_ETOH_KID,5220,44
006_N2_ETOH_KID,5235,51
006_N2_ETOH_KID,5250,48
006_N2_ETOH_KID,5265,53
006_N2_ETOH_KID,5280,40
006_N2_ETOH_KID,5295,44
006_N2_ETOH_KID,5310,39
007_N2_RV_KID,195,185
007_N2_RV_KID,210,182
007_N2_RV_KID,225,197
007_N2_RV_KID,240,186
007_N2_RV_KID,255,184
007_N2_RV_KID,270,180
007_N2_RV_KID,285,187
007_N2_RV_KID,300,182
007_N2_RV_KID,315,186
007_N2_RV_KID,330,192
007_N2_RV_KID,345,199
007_N2_RV_KID,360,186
007_N2_RV_KID,375,191
007_N2_RV_KID,390,194
007_N2_RV_KID,405,185
007_N2_RV_KID,420,205
007_N2_RV_KID,435,190
007_N2_RV_KID,450,184
007_N2_RV_KID,465,186
007_N2_RV_KID,480,205
007_N2_RV_KID,495,201
007_N2_RV_KID,510,200
007_N2_RV_KID,525,202
007_N2_RV_KID,540,204
007_N2_RV_KID,555,195
007_N2_RV_KID,570,193
007_N2_RV_KID,585,197
007_N2_RV_KID,600,207
007_N2_RV_KID,615,192
007_N2_RV_KID,630,183
007_N2_RV_KID,645,198
007_N2_RV_KID,660,206
007_N2_RV_KID,675,202
007_N2_RV_KID,690,193
007_N2_RV_KID,705,197
007_N2_RV_KID,720,189
007_N2_RV_KID,735,218
007_N2_RV_KID,750,199
007_N2_RV_KID,765,204
007_N2_RV_KID,780,195
007_N2_RV_KID,795,212
007_N2_RV_KID,810,200
007_N2_RV_KID,825,196
007_N2_RV_KID,840,190
007_N2_RV_KID,855,210
007_N2_RV_KID,870,196
007_N2_RV_KID,885,196
007_N2_RV_KID,900,198
007_N2_RV_KID,915,206
007_N2_RV_KID,930,198
007_N2_RV_KID,945,191
007_N2_RV_KID,960,197
007_N2_RV_KID,975,197
007_N2_RV_KID,990,197
007_N2_RV_KID,1005,187
007_N2_RV_KID,1020,191
007_N2_RV_KID,1035,198
007_N2_RV_KID,1050,204
007_N2_RV_KID,1065,194
007_N2_RV_KID,1080,192
007_N2_RV_KID,1095,199
007_N2_RV_KID,1110,208
007_N2_RV_KID,1125,187
007_N2_RV_KID,1140,188
007_N2_RV_KID,1155,187
007_N2_RV_KID,1170,206
007_N2_RV_KID,1185,198
007_N2_RV_KID,1200,193
007_N2_RV_KID,1215,192
007_N2_RV_KID,1230,197
007_N2_RV_KID,1245,190
007_N2_RV_KID,1260,186
007_N2_RV_KID,1275,196
007_N2_RV_KID,1290,186
007_N2_RV_KID,1305,203
007_N2_RV_KID,1320,188
007_N2_RV_KID,1335,191
007_N2_RV_KID,1350,196
007_N2_RV_KID,1365,210
007_N2_RV_KID,1380,193
007_N2_RV_KID,1395,187
007_N2_RV_KID,1410,190
007_N2_RV_KID,1425,186
007_N2_RV_KID,1440,186
007_N2_RV_KID,1455,195
007_N2_RV_KID,1470,198
007_N2_RV_KID,1485,200
007_N2_RV_KID,1500,188
007_N2_RV_KID,1515,192
007_N2_RV_KID,1530,206
007_N2_RV_KID,1545,184
007_N2_RV_KID,1560,194
007_N2_RV_KID,1575,198
007_N2_RV_KID,1590,192
007_N2_RV_KID,1605,181
007_N2_RV_KID,1620,186
007_N2_RV_KID,1635,187
007_N2_RV_KID,1650,191
007_N2_RV_KID,1665,179
007_N2_RV_KID,1680,177
007_N2_RV_KID,1695,171
007_N2_RV_KID,1710,180
007_N2_RV_KID,1725,175
007_N2_RV_KID,1740,183
007_N2_RV_KID,1755,168
007_N2_RV_KID,1770,180
007_N2_RV_KID,1785,174
007_N2_RV_KID,1800,163
007_N2_RV_KID,1815,168
007_N2_RV_KID,1830,158
007_N2_RV_KID,1845,172
007_N2_RV_KID,1860,175
007_N2_RV_KID,1875,167
007_N2_RV_KID,1890,168
007_N2_RV_KID,1905,177
007_N2_RV_KID,1920,166
007_N2_RV_KID,1935,162
007_N2_RV_KID,1950,182
007_N2_RV_KID,1965,178
007_N2_RV_KID,1980,180
007_N2_RV_KID,1995,173
007_N2_RV_KID,2010,170
007_N2_RV_KID,2025,177
007_N2_RV_KID,2040,177
007_N2_RV_KID,2055,172
007_N2_RV_KID,2070,184
007_N2_RV_KID,2085,184
007_N2_RV_KID,2100,170
007_N2_RV_KID,2115,180
007_N2_RV_KID,2130,176
007_N2_RV_KID,2145,193
007_N2_RV_KID,2160,176
007_N2_RV_KID,2175,173
007_N2_RV_KID,2190,168
007_N2_RV_KID,2205,182
007_N2_RV_KID,2220,181
007_N2_RV_KID,2235,169
007_N2_RV_KID,2250,172
007_N2_RV_KID,2265,155
007_N2_RV_KID,2280,175
007_N2_RV_KID,2295,178
007_N2_RV_KID,2310,189
007_N2_RV_KID,2325,178
007_N2_RV_KID,2340,186
007_N2_RV_KID,2355,181
007_N2_RV_KID,2370,184
007_N2_RV_KID,2385,193
007_N2_RV_KID,2400,196
007_N2_RV_KID,2415,175
007_N2_RV_KID,2430,175
007_N2_RV_KID,2445,173
007_N2_RV_KID,2460,177
007_N2_RV_KID,2475,166
007_N2_RV_KID,2490,174
007_N2_RV_KID,2505,168
007_N2_RV_KID,2520,177
007_N2_RV_KID,2535,167
007_N2_RV_KID,2550,171
007_N2_RV_KID,2565,162
007_N2_RV_KID,2580,173
007_N2_RV_KID,2595,171
007_N2_RV_KID,2610,176
007_N2_RV_KID,2625,172
007_N2_RV_KID,2640,161
007_N2_RV_KID,2655,176
007_N2_RV_KID,2670,166
007_N2_RV_KID,2685,164
007_N2_RV_KID,2700,170
007_N2_RV_KID,2715,170
007_N2_RV_KID,2730,164
007_N2_RV_KID,2745,168
007_N2_RV_KID,2760,169
007_N2_RV_KID,2775,185
007_N2_RV_KID,2790,167
007_N2_RV_KID,2805,169
007_N2_RV_KID,2820,169
007_N2_RV_KID,2835,180
007_N2_RV_KID,2850,165
007_N2_RV_KID,2865,164
007_N2_RV_KID,2880,153
007_N2_RV_KID,2895,175
007_N2_RV_KID,2910,157
007_N2_RV_KID,2925,158
007_N2_RV_KID,2940,164
007_N2_RV_KID,2955,172
007_N2_RV_KID,2970,168
007_N2_RV_KID,2985,166
007_N2_RV_KID,3000,159
007_N2_RV_KID,3015,167
007_N2_RV_KID,3030,171
007_N2_RV_KID,3045,162
007_N2_RV_KID,3060,166
007_N2_RV_KID,3075,164
007_N2_RV_KID,3090,176
007_N2_RV_KID,3105,162
007_N2_RV_KID,3120,165
007_N2_RV_KID,3135,165
007_N2_RV_KID,3150,174
007_N2_RV_KID,3165,159
007_N2_RV_KID,3180,166
007_N2_RV_KID,3195,170
007_N2_RV_KID,3210,173
007_N2_RV_KID,3225,166
007_N2_RV_KID,3240,166
007_N2_RV_KID,3255,175
007_N2_RV_KID,3270,176
007_N2_RV_KID,3285,164
007_N2_RV_KID,3300,165
007_N2_RV_KID,3315,171
007_N2_RV_KID,3330,178
007_N2_RV_KID,3345,167
007_N2_RV_KID,3360,168
007_N2_RV_KID,3375,174
007_N2_RV_KID,3390,132
007_N2_RV_KID,3405,9
007_N2_RV_KID,3420,12
007_N2_RV_KID,3435,10
007_N2_RV_KID,3450,21
007_N2_RV_KID,3465,177
007_N2_RV_KID,3480,179
007_N2_RV_KID,3495,166
007_N2_RV_KID,3510,178
007_N2_RV_KID,3525,186
007_N2_RV_KID,3540,174
007_N2_RV_KID,3555,181
007_N2_RV_KID,3570,168
007_N2_RV_KID,3585,175
007_N2_RV_KID,3600,170
007_N2_RV_KID,3615,175
007_N2_RV_KID,3630,170
007_N2_RV_KID,3645,190
007_N2_RV_KID,3660,178
007_N2_RV_KID,3675,167
007_N2_RV_KID,3690,175
007_N2_RV_KID,3705,177
007_N2_RV_KID,3720,173
007_N2_RV_KID,3735,175
007_N2_RV_KID,3750,177
007_N2_RV_KID,3765,192
007_N2_RV_KID,3780,198
007_N2_RV_KID,3795,187
007_N2_RV_KID,3810,198
007_N2_RV_KID,3825,214
007_N2_RV_KID,3840,199
007_N2_RV_KID,3855,190
007_N2_RV_KID,3870,201
007_N2_RV_KID,3885,214
007_N2_RV_KID,3900,200
007_N2_RV_KID,3915,194
007_N2_RV_KID,3930,194
007_N2_RV_KID,3945,188
007_N2_RV_KID,3960,208
007_N2_RV_KID,3975,189
007_N2_RV_KID,3990,188
007_N2_RV_KID,4005,188
007_N2_RV_KID,4020,204
007_N2_RV_KID,4035,188
007_N2_RV_KID,4050,196
007_N2_RV_KID,4065,178
007_N2_RV_KID,4080,192
007_N2_RV_KID,4095,197
007_N2_RV_KID,4110,196
007_N2_RV_KID,4125,185
007_N2_RV_KID,4140,194
007_N2_RV_KID,4155,185
007_N2_RV_KID,4170,187
007_N2_RV_KID,4185,189
007_N2_RV_KID,4200,205
007_N2_RV_KID,4215,192
007_N2_RV_KID,4230,194
007_N2_RV_KID,4245,188
007_N2_RV_KID,4260,209
007_N2_RV_KID,4275,202
007_N2_RV_KID,4290,195
007_N2_RV_KID,4305,190
007_N2_RV_KID,4320,207
007_N2_RV_KID,4335,182
007_N2_RV_KID,4350,180
007_N2_RV_KID,4365,186
007_N2_RV_KID,4380,189
007_N2_RV_KID,4395,195
007_N2_RV_KID,4410,192
007_N2_RV_KID,4425,186
007_N2_RV_KID,4440,191
007_N2_RV_KID,4455,197
007_N2_RV_KID,4470,185
007_N2_RV_KID,4485,176
007_N2_RV_KID,4500,186
007_N2_RV_KID,4515,198
007_N2_RV_KID,4530,185
007_N2_RV_KID,4545,190
007_N2_RV_KID,4560,181
007_N2_RV_KID,4575,190
007_N2_RV_KID,4590,180
007_N2_RV_KID,4605,185
007_N2_RV_KID,4620,174
007_N2_RV_KID,4635,194
007_N2_RV_KID,4650,180
007_N2_RV_KID,4665,185
007_N2_RV_KID,4680,185
007_N2_RV_KID,4695,200
007_N2_RV_KID,4710,185
007_N2_RV_KID,4725,175
007_N2_RV_KID,4740,175
007_N2_RV_KID,4755,197
007_N2_RV_KID,4770,198
007_N2_RV_KID,4785,190
007_N2_RV_KID,4800,198
007_N2_RV_KID,4815,189
007_N2_RV_KID,4830,198
007_N2_RV_KID,4845,187
007_N2_RV_KID,4860,188
007_N2_RV_KID,4875,194
007_N2_RV_KID,4890,211
007_N2_RV_KID,4905,189
007_N2_RV_KID,4920,190
007_N2_RV_KID,4935,194
007_N2_RV_KID,4950,200
007_N2_RV_KID,4965,184
007_N2_RV_KID,4980,195
007_N2_RV_KID,4995,201
007_N2_RV_KID,5010,204
007_N2_RV_KID,5025,190
007_N2_RV_KID,5040,190
007_N2_RV_KID,5055,187
007_N2_RV_KID,5070,200
007_N2_RV_KID,5085,197
007_N2_RV_KID,5100,195
007_N2_RV_KID,5115,193
007_N2_RV_KID,5130,206
007_N2_RV_KID,5145,192
007_N2_RV_KID,5160,198
007_N2_RV_KID,5175,193
007_N2_RV_KID,5190,218
007_N2_RV_KID,5205,196
007_N2_RV_KID,5220,207
007_N2_RV_KID,5235,202
007_N2_RV_KID,5250,205
007_N2_RV_KID,5265,223
007_N2_RV_KID,5280,202
007_N2_RV_KID,5295,204
007_N2_RV_KID,5310,199
008_NT_YS_KID,195,196
008_NT_YS_KID,210,184
008_NT_YS_KID,225,191
008_NT_YS_KID,240,180
008_NT_YS_KID,255,172
008_NT_YS_KID,270,178
008_NT_YS_KID,285,200
008_NT_YS_KID,300,186
008_NT_YS_KID,315,177
008_NT_YS_KID,330,181
008_NT_YS_KID,345,199
008_NT_YS_KID,360,174
008_NT_YS_KID,375,187
008_NT_YS_KID,390,170
008_NT_YS_KID,405,168
008_NT_YS_KID,420,192
008_NT_YS_KID,435,170
008_NT_YS_KID,450,171
008_NT_YS_KID,465,174
008_NT_YS_KID,480,182
008_NT_YS_KID,495,169
008_NT_YS_KID,510,155
008_NT_YS_KID,525,165
008_NT_YS_KID,540,182
008_NT_YS_KID,555,169
008_NT_YS_KID,570,171
008_NT_YS_KID,585,177
008_NT_YS_KID,600,186
008_NT_YS_KID,615,172
008_NT_YS_KID,630,168
008_NT_YS_KID,645,171
008_NT_YS_KID,660,182
008_NT_YS_KID,675,169
008_NT_YS_KID,690,175
008_NT_YS_KID,705,156
008_NT_YS_KID,720,154
008_NT_YS_KID,735,172
008_NT_YS_KID,750,154
008_NT_YS_KID,765,161
008_NT_YS_KID,780,167
008_NT_YS_KID,795,164
008_NT_YS_KID,810,155
008_NT_YS_KID,825,163
008_NT_YS_KID,840,150
008_NT_YS_KID,855,159
008_NT_YS_KID,870,164
008_NT_YS_KID,885,151
008_NT_YS_KID,900,161
008_NT_YS_KID,915,162
008_NT_YS_KID,930,158
008_NT_YS_KID,945,163
008_NT_YS_KID,960,158
008_NT_YS_KID,975,146
008_NT_YS_KID,990,158
008_NT_YS_KID,1005,140
008_NT_YS_KID,1020,142
008_NT_YS_KID,1035,135
008_NT_YS_KID,1050,154
008_NT_YS_KID,1065,139
008_NT_YS_KID,1080,141
008_NT_YS_KID,1095,132
008_NT_YS_KID,1110,148
008_NT_YS_KID,1125,153
008_NT_YS_KID,1140,150
008_NT_YS_KID,1155,158
008_NT_YS_KID,1170,157
008_NT_YS_KID,1185,153
008_NT_YS_KID,1200,145
008_NT_YS_KID,1215,150
008_NT_YS_KID,1230,161
008_NT_YS_KID,1245,146
008_NT_YS_KID,1260,148
008_NT_YS_KID,1275,155
008_NT_YS_KID,1290,151
008_NT_YS_KID,1305,164
008_NT_YS_KID,1320,159
008_NT_YS_KID,1335,153
008_NT_YS_KID,1350,156
008_NT_YS_KID,1365,170
008_NT_YS_KID,1380,168
008_NT_YS_KID,1395,159
008_NT_YS_KID,1410,173
008_NT_YS_KID,1425,160
008_NT_YS_KID,1440,169
008_NT_YS_KID,1455,173
008_NT_YS_KID,1470,182
008_NT_YS_KID,1485,170
008_NT_YS_KID,1500,161
008_NT_YS_KID,1515,166
008_NT_YS_KID,1530,176
008_NT_YS_KID,1545,162
008_NT_YS_KID,1560,165
008_NT_YS_KID,1575,166
008_NT_YS_KID,1590,178
008_NT_YS_KID,1605,169
008_NT_YS_KID,1620,164
008_NT_YS_KID,1635,175
008_NT_YS_KID,1650,178
008_NT_YS_KID,1665,162
008_NT_YS_KID,1680,167
008_NT_YS_KID,1695,161
008_NT_YS_KID,1710,169
008_NT_YS_KID,1725,156
008_NT_YS_KID,1740,139
008_NT_YS_KID,1755,157
008_NT_YS_KID,1770,157
008_NT_YS_KID,1785,153
008_NT_YS_KID,1800,147
008_NT_YS_KID,1815,154
008_NT_YS_KID,1830,153
008_NT_YS_KID,1845,162
008_NT_YS_KID,1860,158
008_NT_YS_KID,1875,165
008_NT_YS_KID,1890,153
008_NT_YS_KID,1905,166
008_NT_YS_KID,1920,159
008_NT_YS_KID,1935,160
008_NT_YS_KID,1950,159
008_NT_YS_KID,1965,170
008_NT_YS_KID,1980,155
008_NT_YS_KID,1995,148
008_NT_YS_KID,2010,151
008_NT_YS_KID,2025,171
008_NT_YS_KID,2040,155
008_NT_YS_KID,2055,152
008_NT_YS_KID,2070,155
008_NT_YS_KID,2085,157
008_NT_YS_KID,2100,152
008_NT_YS_KID,2115,144
008_NT_YS_KID,2130,151
008_NT_YS_KID,2145,156
008_NT_YS_KID,2160,150
008_NT_YS_KID,2175,148
008_NT_YS_KID,2190,162
008_NT_YS_KID,2205,165
008_NT_YS_KID,2220,156
008_NT_YS_KID,2235,151
008_NT_YS_KID,2250,154
008_NT_YS_KID,2265,153
008_NT_YS_KID,2280,157
008_NT_YS_KID,2295,153
008_NT_YS_KID,2310,160
008_NT_YS_KID,2325,155
008_NT_YS_KID,2340,159
008_NT_YS_KID,2355,164
008_NT_YS_KID,2370,164
008_NT_YS_KID,2385,155
008_NT_YS_KID,2400,153
008_NT_YS_KID,2415,159
008_NT_YS_KID,2430,132
008_NT_YS_KID,2445,134
008_NT_YS_KID,2460,144
008_NT_YS_KID,2475,128
008_NT_YS_KID,2490,143
008_NT_YS_KID,2505,131
008_NT_YS_KID,2520,157
008_NT_YS_KID,2535,146
008_NT_YS_KID,2550,153
008_NT_YS_KID,2565,155
008_NT_YS_KID,2580,163
008_NT_YS_KID,2595,147
008_NT_YS_KID,2610,143
008_NT_YS_KID,2625,148
008_NT_YS_KID,2640,149
008_NT_YS_KID,2655,151
008_NT_YS_KID,2670,144
008_NT_YS_KID,2685,147
008_NT_YS_KID,2700,142
008_NT_YS_KID,2715,153
008_NT_YS_KID,2730,139
008_NT_YS_KID,2745,142
008_NT_YS_KID,2760,133
008_NT_YS_KID,2775,147
008_NT_YS_KID,2790,131
008_NT_YS_KID,2805,140
008_NT_YS_KID,2820,136
008_NT_YS_KID,2835,141
008_NT_YS_KID,2850,142
008_NT_YS_KID,2865,143
008_NT_YS_KID,2880,148
008_NT_YS_KID,2895,157
008_NT_YS_KID,2910,138
008_NT_YS_KID,2925,136
008_NT_YS_KID,2940,141
008_NT_YS_KID,2955,162
008_NT_YS_KID,2970,164
008_NT_YS_KID,2985,150
008_NT_YS_KID,3000,157
008_NT_YS_KID,3015,160
008_NT_YS_KID,3030,153
008_NT_YS_KID,3045,150
008_NT_YS_KID,3060,138
008_NT_YS_KID,3075,141
008_NT_YS_KID,3090,160
008_NT_YS_KID,3105,148
008_NT_YS_KID,3120,146
008_NT_YS_KID,3135,142
008_NT_YS_KID,3150,158
008_NT_YS_KID,3165,153
008_NT_YS_KID,3180,144
008_NT_YS_KID,3195,142
008_NT_YS_KID,3210,176
008_NT_YS_KID,3225,161
008_NT_YS_KID,3240,148
008_NT_YS_KID,3255,157
008_NT_YS_KID,3270,166
008_NT_YS_KID,3285,151
008_NT_YS_KID,3300,148
008_NT_YS_KID,3315,154
008_NT_YS_KID,3330,161
008_NT_YS_KID,3345,160
008_NT_YS_KID,3360,159
008_NT_YS_KID,3375,152
008_NT_YS_KID,3390,114
008_NT_YS_KID,3405,8
008_NT_YS_KID,3420,11
008_NT_YS_KID,3435,10
008_NT_YS_KID,3450,21
008_NT_YS_KID,3465,161
008_NT_YS_KID,3480,156
008_NT_YS_KID,3495,154
008_NT_YS_KID,3510,150
008_NT_YS_KID,3525,156
008_NT_YS_KID,3540,146
008_NT_YS_KID,3555,147
008_NT_YS_KID,3570,153
008_NT_YS_KID,3585,172
008_NT_YS_KID,3600,163
008_NT_YS_KID,3615,156
008_NT_YS_KID,3630,157
008_NT_YS_KID,3645,155
008_NT_YS_KID,3660,155
008_NT_YS_KID,3675,147
008_NT_YS_KID,3690,152
008_NT_YS_KID,3705,154
008_NT_YS_KID,3720,155
008_NT_YS_KID,3735,145
008_NT_YS_KID,3750,167
008_NT_YS_KID,3765,175
008_NT_YS_KID,3780,163
008_NT_YS_KID,3795,165
008_NT_YS_KID,3810,159
008_NT_YS_KID,3825,176
008_NT_YS_KID,3840,161
008_NT_YS_KID,3855,155
008_NT_YS_KID,3870,145
008_NT_YS_KID,3885,165
008_NT_YS_KID,3900,157
008_NT_YS_KID,3915,144
008_NT_YS_KID,3930,136
008_NT_YS_KID,3945,136
008_NT_YS_KID,3960,146
008_NT_YS_KID,3975,140
008_NT_YS_KID,3990,148
008_NT_YS_KID,4005,150
008_NT_YS_KID,4020,153
008_NT_YS_KID,4035,139
008_NT_YS_KID,4050,150
008_NT_YS_KID,4065,153
008_NT_YS_KID,4080,144
008_NT_YS_KID,4095,140
008_NT_YS_KID,4110,140
008_NT_YS_KID,4125,141
008_NT_YS_KID,4140,149
008_NT_YS_KID,4155,152
008_NT_YS_KID,4170,154
008_NT_YS_KID,4185,147
008_NT_YS_KID,4200,164
008_NT_YS_KID,4215,156
008_NT_YS_KID,4230,145
008_NT_YS_KID,4245,151
008_NT_YS_KID,4260,161
008_NT_YS_KID,4275,142
008_NT_YS_KID,4290,140
008_NT_YS_KID,4305,137
008_NT_YS_KID,4320,144
008_NT_YS_KID,4335,130
008_NT_YS_KID,4350,145
008_NT_YS_KID,4365,136
008_NT_YS_KID,4380,146
008_NT_YS_KID,4395,152
008_NT_YS_KID,4410,140
008_NT_YS_KID,4425,132
008_NT_YS_KID,4440,128
008_NT_YS_KID,4455,140
008_NT_YS_KID,4470,131
008_NT_YS_KID,4485,130
008_NT_YS_KID,4500,133
008_NT_YS_KID,4515,139
008_NT_YS_KID,4530,138
008_NT_YS_KID,4545,133
008_NT_YS_KID,4560,143
008_NT_YS_KID,4575,156
008_NT_YS_KID,4590,148
008_NT_YS_KID,4605,151
008_NT_YS_KID,4620,142
008_NT_YS_KID,4635,149
008_NT_YS_KID,4650,144
008_NT_YS_KID,4665,141
008_NT_YS_KID,4680,138
008_NT_YS_KID,4695,147
008_NT_YS_KID,4710,148
008_NT_YS_KID,4725,149
008_NT_YS_KID,4740,142
008_NT_YS_KID,4755,159
008_NT_YS_KID,4770,136
008_NT_YS_KID,4785,141
008_NT_YS_KID,4800,138
008_NT_YS_KID,4815,140
008_NT_YS_KID,4830,149
008_NT_YS_KID,4845,132
008_NT_YS_KID,4860,145
008_NT_YS_KID,4875,144
008_NT_YS_KID,4890,149
008_NT_YS_KID,4905,151
008_NT_YS_KID,4920,142
008_NT_YS_KID,4935,148
008_NT_YS_KID,4950,159
008_NT_YS_KID,4965,144
008_NT_YS_KID,4980,142
008_NT_YS_KID,4995,141
008_NT_YS_KID,5010,145
008_NT_YS_KID,5025,146
008_NT_YS_KID,5040,135
008_NT_YS_KID,5055,141
008_NT_YS_KID,5070,148
008_NT_YS_KID,5085,145
008_NT_YS_KID,5100,145
008_NT_YS_KID,5115,146
008_NT_YS_KID,5130,156
008_NT_YS_KID,5145,151
008_NT_YS_KID,5160,148
008_NT_YS_KID,5175,144
008_NT_YS_KID,5190,161
008_NT_YS_KID,5205,152
008_NT_YS_KID,5220,154
008_NT_YS_KID,5235,156
008_NT_YS_KID,5250,155
008_NT_YS_KID,5265,157
008_NT_YS_KID,5280,152
008_NT_YS_KID,5295,139
008_NT_YS_KID,5310,134
001_N2_NT_OAP,195,13.4
001_N2_NT_OAP,210,11.7
001_N2_NT_OAP,225,11
001_N2_NT_OAP,240,10.3
001_N2_NT_OAP,255,7.4
001_N2_NT_OAP,270,13.4
001_N2_NT_OAP,285,6.4
001_N2_NT_OAP,300,8.5
001_N2_NT_OAP,315,11.7
001_N2_NT_OAP,330,12.4
001_N2_NT_OAP,345,16.6
001_N2_NT_OAP,360,11
001_N2_NT_OAP,375,9.5
001_N2_NT_OAP,390,9.5
001_N2_NT_OAP,405,10.6
001_N2_NT_OAP,420,9.5
001_N2_NT_OAP,435,7.1
001_N2_NT_OAP,450,13.4
001_N2_NT_OAP,465,10.3
001_N2_NT_OAP,480,8.5
001_N2_NT_OAP,495,9.5
001_N2_NT_OAP,510,10.3
001_N2_NT_OAP,525,8.8
001_N2_NT_OAP,540,12
001_N2_NT_OAP,555,5.7
001_N2_NT_OAP,570,9.2
001_N2_NT_OAP,585,11.3
001_N2_NT_OAP,600,15.6
001_N2_NT_OAP,615,13.4
001_N2_NT_OAP,630,11
001_N2_NT_OAP,645,14.1
001_N2_NT_OAP,660,13.1
001_N2_NT_OAP,675,9.5
001_N2_NT_OAP,690,17.3
001_N2_NT_OAP,705,16.3
001_N2_NT_OAP,720,14.8
001_N2_NT_OAP,735,17
001_N2_NT_OAP,750,16.6
001_N2_NT_OAP,765,12
001_N2_NT_OAP,780,15.2
001_N2_NT_OAP,795,15.9
001_N2_NT_OAP,810,12.4
001_N2_NT_OAP,825,13.8
001_N2_NT_OAP,840,18.7
001_N2_NT_OAP,855,22.3
001_N2_NT_OAP,870,19.4
001_N2_NT_OAP,885,22.6
001_N2_NT_OAP,900,23.7
001_N2_NT_OAP,915,16.6
001_N2_NT_OAP,930,15.6
001_N2_NT_OAP,945,23
001_N2_NT_OAP,960,16.3
001_N2_NT_OAP,975,19.4
001_N2_NT_OAP,990,13.4
001_N2_NT_OAP,1005,15.9
001_N2_NT_OAP,1020,19.8
001_N2_NT_OAP,1035,10.3
001_N2_NT_OAP,1050,13.1
001_N2_NT_OAP,1065,15.6
001_N2_NT_OAP,1080,9.5
001_N2_NT_OAP,1095,8.5
001_N2_NT_OAP,1110,13.4
001_N2_NT_OAP,1125,16.3
001_N2_NT_OAP,1140,18
001_N2_NT_OAP,1155,16.6
001_N2_NT_OAP,1170,13.4
001_N2_NT_OAP,1185,17
001_N2_NT_OAP,1200,20.2
001_N2_NT_OAP,1215,17.7
001_N2_NT_OAP,1230,18.7
001_N2_NT_OAP,1245,13.4
001_N2_NT_OAP,1260,8.1
001_N2_NT_OAP,1275,10.6
001_N2_NT_OAP,1290,17
001_N2_NT_OAP,1305,15.6
001_N2_NT_OAP,1320,14.8
001_N2_NT_OAP,1335,14.1
001_N2_NT_OAP,1350,15.6
001_N2_NT_OAP,1365,15.2
001_N2_NT_OAP,1380,14.8
001_N2_NT_OAP,1395,15.9
001_N2_NT_OAP,1410,16.3
001_N2_NT_OAP,1425,12
001_N2_NT_OAP,1440,15.9
001_N2_NT_OAP,1455,16.3
001_N2_NT_OAP,1470,15.9
001_N2_NT_OAP,1485,15.2
001_N2_NT_OAP,1500,16.3
001_N2_NT_OAP,1515,19.8
001_N2_NT_OAP,1530,18.7
001_N2_NT_OAP,1545,17.7
001_N2_NT_OAP,1560,15.6
001_N2_NT_OAP,1575,14.5
001_N2_NT_OAP,1590,12.7
001_N2_NT_OAP,1605,14.1
001_N2_NT_OAP,1620,14.1
001_N2_NT_OAP,1635,13.1
001_N2_NT_OAP,1650,17.3
001_N2_NT_OAP,1665,21.6
001_N2_NT_OAP,1680,16.6
001_N2_NT_OAP,1695,17.3
001_N2_NT_OAP,1710,16.3
001_N2_NT_OAP,1725,19.1
001_N2_NT_OAP,1740,23.3
001_N2_NT_OAP,1755,17
001_N2_NT_OAP,1770,20.2
001_N2_NT_OAP,1785,15.2
001_N2_NT_OAP,1800,18
001_N2_NT_OAP,1815,14.5
001_N2_NT_OAP,1830,11.3
001_N2_NT_OAP,1845,12.4
001_N2_NT_OAP,1860,11.3
001_N2_NT_OAP,1875,17.7
001_N2_NT_OAP,1890,14.8
001_N2_NT_OAP,1905,12
001_N2_NT_OAP,1920,17
001_N2_NT_OAP,1935,14.1
001_N2_NT_OAP,1950,15.9
001_N2_NT_OAP,1965,14.1
001_N2_NT_OAP,1980,12.7
001_N2_NT_OAP,1995,18.4
001_N2_NT_OAP,2010,13.1
001_N2_NT_OAP,2025,12.7
001_N2_NT_OAP,2040,12.4
001_N2_NT_OAP,2055,10.6
001_N2_NT_OAP,2070,9.9
001_N2_NT_OAP,2085,18
001_N2_NT_OAP,2100,17.7
001_N2_NT_OAP,2115,12.7
001_N2_NT_OAP,2130,14.8
001_N2_NT_OAP,2145,13.8
001_N2_NT_OAP,2160,15.2
001_N2_NT_OAP,2175,14.1
001_N2_NT_OAP,2190,14.1
001_N2_NT_OAP,2205,19.1
001_N2_NT_OAP,2220,12.4
001_N2_NT_OAP,2235,9.2
001_N2_NT_OAP,2250,16.6
001_N2_NT_OAP,2265,12.7
001_N2_NT_OAP,2280,15.9
